state,county,UninsuredPerc,fair-or-poor-health-perc
North Dakota,Sioux,,34
North Dakota,Slope,,12
North Dakota,Stark,,12
North Dakota,Steele,,11
North Dakota,Stutsman,,13
North Dakota,Towner,,15
North Dakota,Traill,,13
North Dakota,Walsh,,15
North Dakota,Ward,,14
North Dakota,Wells,,13
North Dakota,Williams,,15
Ohio,,,18
Ohio,Adams,,22
Ohio,Allen,,17
Ohio,Ashland,,17
Ohio,Ashtabula,,17
Ohio,Athens,,21
Ohio,Auglaize,,15
Ohio,Belmont,,18
Ohio,Brown,,17
Ohio,Butler,,16
Ohio,Carroll,,16
Ohio,Champaign,,16
Ohio,Clark,,19
Ohio,Clermont,,15
Ohio,Clinton,,17
Ohio,Columbiana,,17
Ohio,Coshocton,,19
Ohio,Crawford,,17
Ohio,Cuyahoga,,18
Ohio,Darke,,16
Ohio,Defiance,,16
Ohio,Delaware,,13
Ohio,Erie,,17
Ohio,Fairfield,,15
Ohio,Fayette,,17
Ohio,Franklin,,17
Ohio,Fulton,,15
Ohio,Gallia,,21
Ohio,Geauga,,13
Ohio,Greene,,16
Ohio,Guernsey,,19
Ohio,Hamilton,,18
Ohio,Hancock,,14
Ohio,Hardin,,17
Ohio,Harrison,,18
Ohio,Henry,,15
Ohio,Highland,,19
Ohio,Hocking,,16
Ohio,Holmes,,16
Ohio,Huron,,18
Ohio,Jackson,,23
Ohio,Jefferson,,21
Ohio,Knox,,15
Ohio,Lake,,15
Ohio,Lawrence,,24
Ohio,Licking,,16
Ohio,Logan,,17
Ohio,Lorain,,16
Ohio,Lucas,,19
Ohio,Madison,,16
Ohio,Mahoning,,18
Ohio,Marion,,17
Ohio,Medina,,12
Ohio,Meigs,,20
Ohio,Mercer,,15
Ohio,Miami,,15
Ohio,Monroe,,19
Ohio,Montgomery,,19
Ohio,Morgan,,20
Ohio,Morrow,,16
Ohio,Muskingum,,19
Ohio,Noble,,16
Ohio,Ottawa,,14
Ohio,Paulding,,15
Ohio,Perry,,18
Ohio,Pickaway,,17
Ohio,Pike,,21
Ohio,Portage,,16
Ohio,Preble,,16
Ohio,Putnam,,14
Ohio,Richland,,20
Ohio,Ross,,20
Ohio,Sandusky,,18
Ohio,Scioto,,23
Ohio,Seneca,,16
Ohio,Shelby,,16
Ohio,Stark,,17
Ohio,Summit,,17
Ohio,Trumbull,,18
Ohio,Tuscarawas,,16
Ohio,Union,,14
Ohio,Van Wert,,16
Ohio,Vinton,,20
Ohio,Warren,,12
Ohio,Washington,,19
Ohio,Wayne,,17
Ohio,Williams,,17
Ohio,Wood,,17
Ohio,Wyandot,,16
Oklahoma,,,21
Oklahoma,Adair,,29
Oklahoma,Alfalfa,,17
Oklahoma,Atoka,,22
Oklahoma,Beaver,,20
Oklahoma,Beckham,,19
Oklahoma,Blaine,,20
Oklahoma,Bryan,,20
Oklahoma,Caddo,,22
Oklahoma,Canadian,,15
Oklahoma,Carter,,22
Oklahoma,Cherokee,,25
Oklahoma,Choctaw,,28
Oklahoma,Cimarron,,22
Oklahoma,Cleveland,,16
Oklahoma,Coal,,21
Oklahoma,Comanche,,22
Oklahoma,Cotton,,19
Oklahoma,Craig,,22
Oklahoma,Creek,,19
Oklahoma,Custer,,20
Oklahoma,Delaware,,22
Oklahoma,Dewey,,20
Oklahoma,Ellis,,19
Oklahoma,Garfield,,18
Oklahoma,Garvin,,22
Oklahoma,Grady,,18
Oklahoma,Grant,,16
Oklahoma,Greer,,22
Oklahoma,Harmon,,22
Oklahoma,Harper,,19
Oklahoma,Haskell,,21
Oklahoma,Hughes,,22
Oklahoma,Jackson,,20
Oklahoma,Jefferson,,22
Oklahoma,Johnston,,22
Oklahoma,Kay,,20
Oklahoma,Kingfisher,,18
Oklahoma,Kiowa,,23
Oklahoma,Latimer,,23
Oklahoma,Le Flore,,22
Oklahoma,Lincoln,,19
Oklahoma,Logan,,19
Oklahoma,Love,,20
Oklahoma,McClain,,17
Oklahoma,McCurtain,,25
Oklahoma,McIntosh,,23
Oklahoma,Major,,17
Oklahoma,Marshall,,21
Oklahoma,Mayes,,22
Oklahoma,Murray,,19
Oklahoma,Muskogee,,24
Oklahoma,Noble,,17
Oklahoma,Nowata,,20
Oklahoma,Okfuskee,,25
Oklahoma,Oklahoma,,19
Oklahoma,Okmulgee,,23
Oklahoma,Osage,,20
Oklahoma,Ottawa,,24
Oklahoma,Pawnee,,20
Oklahoma,Payne,,20
Oklahoma,Pittsburg,,21
Oklahoma,Pontotoc,,20
Oklahoma,Pottawatomie,,19
Oklahoma,Pushmataha,,23
Oklahoma,Roger Mills,,18
Oklahoma,Rogers,,17
Oklahoma,Seminole,,24
Oklahoma,Sequoyah,,25
Oklahoma,Stephens,,19
Oklahoma,Texas,,24
Oklahoma,Tillman,,24
Oklahoma,Tulsa,,17
Oklahoma,Wagoner,,19
Oklahoma,Washington,,18
Oklahoma,Washita,,17
Oklahoma,Woods,,18
Oklahoma,Woodward,,16
Oregon,,,17
Oregon,Baker,,15
Oregon,Benton,,14
Oregon,Clackamas,,12
Oregon,Clatsop,,15
Oregon,Columbia,,14
Oregon,Coos,,16
Oregon,Crook,,16
Oregon,Curry,,16
Oregon,Deschutes,,13
Oregon,Douglas,,15
Oregon,Gilliam,,14
Oregon,Grant,,14
Oregon,Harney,,16
Oregon,Hood River,,16
Oregon,Jackson,,16
Oregon,Jefferson,,20
Oregon,Josephine,,16
Oregon,Klamath,,18
Oregon,Lake,,18
Oregon,Lane,,15
Oregon,Lincoln,,16
Oregon,Linn,,14
Oregon,Malheur,,21
Oregon,Marion,,18
Oregon,Morrow,,18
Oregon,Multnomah,,15
Oregon,Polk,,15
Oregon,Sherman,,14
Oregon,Tillamook,,14
Oregon,Umatilla,,18
Oregon,Union,,16
Oregon,Wallowa,,13
Oregon,Wasco,,15
Oregon,Washington,,12
Oregon,Wheeler,,17
Oregon,Yamhill,,14
Pennsylvania,,,18
Pennsylvania,Adams,,15
Pennsylvania,Allegheny,,13
Pennsylvania,Armstrong,,16
Pennsylvania,Beaver,,15
Pennsylvania,Bedford,,16
Pennsylvania,Berks,,18
Pennsylvania,Blair,,16
Pennsylvania,Bradford,,16
Pennsylvania,Bucks,,12
Pennsylvania,Butler,,14
Pennsylvania,Cambria,,17
Pennsylvania,Cameron,,16
Pennsylvania,Carbon,,17
Pennsylvania,Centre,,15
Pennsylvania,Chester,,13
Pennsylvania,Clarion,,17
Pennsylvania,Clearfield,,18
Pennsylvania,Clinton,,16
Pennsylvania,Columbia,,17
Pennsylvania,Crawford,,16
Pennsylvania,Cumberland,,14
Pennsylvania,Dauphin,,17
Pennsylvania,Delaware,,15
Pennsylvania,Elk,,16
Pennsylvania,Erie,,18
Pennsylvania,Fayette,,18
Pennsylvania,Forest,,18
Pennsylvania,Franklin,,15
Pennsylvania,Fulton,,16
Pennsylvania,Greene,,16
Pennsylvania,Huntingdon,,17
Pennsylvania,Indiana,,17
Pennsylvania,Jefferson,,16
Pennsylvania,Juniata,,16
Pennsylvania,Lackawanna,,17
Pennsylvania,Lancaster,,16
Pennsylvania,Lawrence,,17
Pennsylvania,Lebanon,,16
Pennsylvania,Lehigh,,18
Pennsylvania,Luzerne,,17
Pennsylvania,Lycoming,,16
Pennsylvania,McKean,,18
Pennsylvania,Mercer,,16
Pennsylvania,Mifflin,,16
Pennsylvania,Monroe,,16
Pennsylvania,Montgomery,,12
Pennsylvania,Montour,,14
Pennsylvania,Northampton,,15
Pennsylvania,Northumberland,,18
Pennsylvania,Perry,,14
Pennsylvania,Philadelphia,,22
Pennsylvania,Pike,,16
Pennsylvania,Potter,,17
Pennsylvania,Schuylkill,,17
Pennsylvania,Snyder,,16
Pennsylvania,Somerset,,16
Pennsylvania,Sullivan,,15
Pennsylvania,Susquehanna,,16
Pennsylvania,Tioga,,15
Pennsylvania,Union,,16
Pennsylvania,Venango,,16
Pennsylvania,Warren,,16
Pennsylvania,Washington,,14
Pennsylvania,Wayne,,15
Pennsylvania,Westmoreland,,16
Pennsylvania,Wyoming,,15
Pennsylvania,York,,15
Rhode Island,,,16
Rhode Island,Bristol,,11
Rhode Island,Kent,,14
Rhode Island,Newport,,12
Rhode Island,Providence,,17
Rhode Island,Washington,,12
South Carolina,,,18
South Carolina,Abbeville,,20
South Carolina,Aiken,,18
South Carolina,Allendale,,27
South Carolina,Anderson,,16
South Carolina,Bamberg,,23
South Carolina,Barnwell,,22
South Carolina,Beaufort,,12
South Carolina,Berkeley,,17
South Carolina,Calhoun,,19
South Carolina,Charleston,,15
South Carolina,Cherokee,,20
South Carolina,Chester,,20
South Carolina,Chesterfield,,22
South Carolina,Clarendon,,22
South Carolina,Colleton,,22
South Carolina,Darlington,,23
South Carolina,Dillon,,24
South Carolina,Dorchester,,16
South Carolina,Edgefield,,19
South Carolina,Fairfield,,23
South Carolina,Florence,,20
South Carolina,Georgetown,,19
South Carolina,Greenville,,15
South Carolina,Greenwood,,19
South Carolina,Hampton,,22
South Carolina,Horry,,18
South Carolina,Jasper,,24
South Carolina,Kershaw,,16
South Carolina,Lancaster,,18
South Carolina,Laurens,,21
South Carolina,Lee,,28
South Carolina,Lexington,,17
South Carolina,McCormick,,20
South Carolina,Marion,,26
South Carolina,Marlboro,,26
South Carolina,Newberry,,18
South Carolina,Oconee,,15
South Carolina,Orangeburg,,23
South Carolina,Pickens,,17
South Carolina,Richland,,17
South Carolina,Saluda,,22
South Carolina,Spartanburg,,17
South Carolina,Sumter,,22
South Carolina,Union,,20
South Carolina,Williamsburg,,25
South Carolina,York,,14
South Dakota,,,13
South Dakota,Aurora,,10
South Dakota,Beadle,,13
South Dakota,Bennett,,21
South Dakota,Bon Homme,,12
South Dakota,Brookings,,11
South Dakota,Brown,,12
South Dakota,Brule,,12
South Dakota,Buffalo,,30
South Dakota,Butte,,13
South Dakota,Campbell,,10
South Dakota,Charles Mix,,17
South Dakota,Clark,,12
South Dakota,Clay,,13
South Dakota,Codington,,12
South Dakota,Corson,,27
South Dakota,Custer,,11
South Dakota,Davison,,12
South Dakota,Day,,13
South Dakota,Deuel,,11
South Dakota,Dewey,,24
South Dakota,Douglas,,10
South Dakota,Edmunds,,10
South Dakota,Fall River,,13
South Dakota,Faulk,,11
South Dakota,Grant,,11
South Dakota,Gregory,,13
South Dakota,Haakon,,13
South Dakota,Hamlin,,10
South Dakota,Hand,,10
South Dakota,Hanson,,10
South Dakota,Harding,,11
South Dakota,Hughes,,12
South Dakota,Hutchinson,,11
South Dakota,Hyde,,12
South Dakota,Jackson,,23
South Dakota,Jerauld,,10
South Dakota,Jones,,11
South Dakota,Kingsbury,,11
South Dakota,Lake,,11
South Dakota,Lawrence,,10
South Dakota,Lincoln,,9
South Dakota,Lyman,,17
South Dakota,McCook,,11
South Dakota,McPherson,,12
South Dakota,Marshall,,11
South Dakota,Meade,,12
South Dakota,Mellette,,26
South Dakota,Miner,,11
South Dakota,Minnehaha,,12
South Dakota,Moody,,13
South Dakota,Oglala Lakota,,32
South Dakota,Pennington,,14
South Dakota,Perkins,,12
South Dakota,Potter,,10
South Dakota,Roberts,,17
South Dakota,Sanborn,,10
South Dakota,Spink,,11
South Dakota,Stanley,,10
South Dakota,Sully,,10
South Dakota,Todd,,29
South Dakota,Tripp,,14
South Dakota,Turner,,11
South Dakota,Union,,10
South Dakota,Walworth,,11
South Dakota,Yankton,,12
South Dakota,Ziebach,,29
Tennessee,,,20
Tennessee,Anderson,,19
Tennessee,Bedford,,22
Tennessee,Benton,,23
Tennessee,Bledsoe,,23
Tennessee,Blount,,20
Tennessee,Bradley,,22
Tennessee,Campbell,,22
Tennessee,Cannon,,20
Tennessee,Carroll,,21
Tennessee,Carter,,24
Tennessee,Cheatham,,18
Tennessee,Chester,,20
Tennessee,Claiborne,,22
Tennessee,Clay,,25
Tennessee,Cocke,,25
Tennessee,Coffee,,20
Tennessee,Crockett,,25
Tennessee,Cumberland,,21
Tennessee,Davidson,,17
Tennessee,Decatur,,23
Tennessee,DeKalb,,22
Tennessee,Dickson,,19
Tennessee,Dyer,,21
Tennessee,Fayette,,21
Tennessee,Fentress,,25
Tennessee,Franklin,,20
Tennessee,Gibson,,20
Tennessee,Giles,,20
Tennessee,Grainger,,22
Tennessee,Greene,,22
Tennessee,Grundy,,25
Tennessee,Hamblen,,23
Tennessee,Hamilton,,19
Tennessee,Hancock,,24
Tennessee,Hardeman,,26
Tennessee,Hardin,,24
Tennessee,Hawkins,,21
Tennessee,Haywood,,27
Tennessee,Henderson,,23
Tennessee,Henry,,22
Tennessee,Hickman,,21
Tennessee,Houston,,21
Tennessee,Humphreys,,19
Tennessee,Jackson,,24
Tennessee,Jefferson,,18
Tennessee,Johnson,,22
Tennessee,Knox,,17
Tennessee,Lake,,27
Tennessee,Lauderdale,,29
Tennessee,Lawrence,,21
Tennessee,Lewis,,22
Tennessee,Lincoln,,21
Tennessee,Loudon,,18
Tennessee,McMinn,,21
Tennessee,McNairy,,25
Tennessee,Macon,,22
Tennessee,Madison,,24
Tennessee,Marion,,21
Tennessee,Marshall,,20
Tennessee,Maury,,20
Tennessee,Meigs,,20
Tennessee,Monroe,,23
Tennessee,Montgomery,,19
Tennessee,Moore,,17
Tennessee,Morgan,,22
Tennessee,Obion,,23
Tennessee,Overton,,22
Tennessee,Perry,,25
Tennessee,Pickett,,20
Tennessee,Polk,,21
Tennessee,Putnam,,21
Tennessee,Rhea,,22
Tennessee,Roane,,20
Tennessee,Robertson,,18
Tennessee,Rutherford,,17
Tennessee,Scott,,24
Tennessee,Sequatchie,,22
Tennessee,Sevier,,19
Tennessee,Shelby,,21
Tennessee,Smith,,19
Tennessee,Stewart,,19
Tennessee,Sullivan,,21
Tennessee,Sumner,,17
Tennessee,Tipton,,19
Tennessee,Trousdale,,20
Tennessee,Unicoi,,22
Tennessee,Union,,22
Tennessee,Van Buren,,22
Tennessee,Warren,,24
Tennessee,Washington,,20
Tennessee,Wayne,,24
Tennessee,Weakley,,22
Tennessee,White,,25
Tennessee,Williamson,,14
Tennessee,Wilson,,17
Texas,,,21
Texas,Anderson,,20
Texas,Andrews,,20
Texas,Angelina,,21
Texas,Aransas,,21
Texas,Archer,,14
Texas,Armstrong,,12
Texas,Atascosa,,24
Texas,Austin,,17
Texas,Bailey,,27
Texas,Bandera,,17
Texas,Bastrop,,20
Texas,Baylor,,17
Texas,Bee,,24
Texas,Bell,,20
Texas,Bexar,,22
Texas,Blanco,,16
Texas,Borden,,13
Texas,Bosque,,18
Texas,Bowie,,19
Texas,Brazoria,,18
Texas,Brazos,,18
Texas,Brewster,,22
Texas,Briscoe,,19
Texas,Brooks,,38
Texas,Brown,,18
Texas,Burleson,,18
Texas,Burnet,,17
Texas,Caldwell,,23
Texas,Calhoun,,21
Texas,Callahan,,17
Texas,Cameron,,31
Texas,Camp,,21
Texas,Carson,,13
Texas,Cass,,18
Texas,Castro,,24
Texas,Chambers,,17
Texas,Cherokee,,21
Texas,Childress,,20
Texas,Clay,,16
Texas,Cochran,,30
Texas,Coke,,18
Texas,Coleman,,20
Texas,Collin,,13
Texas,Collingsworth,,20
Texas,Colorado,,19
Texas,Comal,,15
Texas,Comanche,,20
Texas,Concho,,19
Texas,Cooke,,16
Texas,Coryell,,18
Texas,Cottle,,22
Texas,Crane,,20
Texas,Crockett,,22
Texas,Crosby,,25
Texas,Culberson,,35
Texas,Dallam,,21
Texas,Dallas,,19
Texas,Dawson,,25
Texas,Deaf Smith,,25
Texas,Delta,,18
Texas,Denton,,14
Texas,DeWitt,,22
Texas,Dickens,,21
Texas,Dimmit,,34
Texas,Donley,,17
Texas,Duval,,33
Texas,Eastland,,19
Texas,Ector,,21
Texas,Edwards,,21
Texas,Ellis,,16
Texas,El Paso,,27
Texas,Erath,,19
Texas,Falls,,23
Texas,Fannin,,17
Texas,Fayette,,16
Texas,Fisher,,19
Texas,Floyd,,25
Texas,Foard,,16
Texas,Fort Bend,,15
Texas,Franklin,,17
Texas,Freestone,,19
Texas,Frio,,28
Texas,Gaines,,20
Texas,Galveston,,20
Texas,Garza,,20
Texas,Gillespie,,17
Texas,Glasscock,,20
Texas,Goliad,,19
Texas,Gonzales,,24
Texas,Gray,,19
Texas,Grayson,,17
Texas,Gregg,,20
Texas,Grimes,,21
Texas,Guadalupe,,18
Texas,Hale,,26
Texas,Hall,,28
Texas,Hamilton,,17
Texas,Hansford,,24
Texas,Hardeman,,19
Texas,Hardin,,15
Texas,Harris,,19
Texas,Harrison,,18
Texas,Hartley,,15
Texas,Haskell,,21
Texas,Hays,,18
Texas,Hemphill,,18
Texas,Henderson,,18
Texas,Hidalgo,,30
Texas,Hill,,19
Texas,Hockley,,22
Texas,Hood,,15
Texas,Hopkins,,20
Texas,Houston,,22
Texas,Howard,,21
Texas,Hudspeth,,34
Texas,Hunt,,18
Texas,Hutchinson,,18
Texas,Irion,,16
Texas,Jack,,17
Texas,Jackson,,19
Texas,Jasper,,18
Texas,Jeff Davis,,22
Texas,Jefferson,,21
Texas,Jim Hogg,,31
Texas,Jim Wells,,29
Texas,Johnson,,16
Texas,Jones,,20
Texas,Karnes,,23
Texas,Kaufman,,17
Texas,Kendall,,14
Texas,Kenedy,,30
Texas,Kent,,17
Texas,Kerr,,18
Texas,Kimble,,19
Texas,King,,17
Texas,Kinney,,24
Texas,Kleberg,,28
Texas,Knox,,20
Texas,Lamar,,20
Texas,Lamb,,26
Texas,Lampasas,,17
Texas,La Salle,,28
Texas,Lavaca,,16
Texas,Lee,,18
Texas,Leon,,18
Texas,Liberty,,20
Texas,Limestone,,21
Texas,Lipscomb,,17
Texas,Live Oak,,21
Texas,Llano,,16
Texas,Loving,,15
Texas,Lubbock,,21
Texas,Lynn,,24
Texas,McCulloch,,20
Texas,McLennan,,20
Texas,McMullen,,18
Texas,Madison,,19
Texas,Marion,,20
Texas,Martin,,19
Texas,Mason,,17
Texas,Matagorda,,23
Texas,Maverick,,35
Texas,Medina,,20
Texas,Menard,,18
Texas,Midland,,17
Texas,Milam,,20
Texas,Mills,,17
Texas,Mitchell,,18
Texas,Montague,,17
Texas,Montgomery,,15
Texas,Moore,,22
Texas,Morris,,18
Texas,Motley,,18
Texas,Nacogdoches,,22
Texas,Navarro,,21
Texas,Newton,,17
Texas,Nolan,,21
Texas,Nueces,,23
Texas,Ochiltree,,21
Texas,Oldham,,16
Texas,Orange,,17
Texas,Palo Pinto,,19
Texas,Panola,,18
Texas,Parker,,14
Texas,Parmer,,24
Texas,Pecos,,22
Texas,Polk,,20
Texas,Potter,,24
Texas,Presidio,,35
Texas,Rains,,16
Texas,Randall,,15
Texas,Reagan,,25
Texas,Real,,21
Texas,Red River,,21
Texas,Reeves,,25
Texas,Refugio,,22
Texas,Roberts,,13
Texas,Robertson,,19
Texas,Rockwall,,13
Texas,Runnels,,21
Texas,Rusk,,21
Texas,Sabine,,19
Texas,San Augustine,,21
Texas,San Jacinto,,20
Texas,San Patricio,,23
Texas,San Saba,,21
Texas,Schleicher,,18
Texas,Scurry,,20
Texas,Shackelford,,16
Texas,Shelby,,22
Texas,Sherman,,19
Texas,Smith,,18
Texas,Somervell,,18
Texas,Starr,,39
Texas,Stephens,,20
Texas,Sterling,,21
Texas,Stonewall,,17
Texas,Sutton,,19
Texas,Swisher,,25
Texas,Tarrant,,20
Texas,Taylor,,19
Texas,Terrell,,25
Texas,Terry,,24
Texas,Throckmorton,,17
Texas,Titus,,23
Texas,Tom Green,,19
Texas,Travis,,15
Texas,Trinity,,20
Texas,Tyler,,17
Texas,Upshur,,16
Texas,Upton,,22
Texas,Uvalde,,27
Texas,Val Verde,,29
Texas,Van Zandt,,17
Texas,Victoria,,22
Texas,Walker,,21
Texas,Waller,,21
Texas,Ward,,21
Texas,Washington,,18
Texas,Webb,,35
Texas,Wharton,,23
Texas,Wheeler,,19
Texas,Wichita,,23
Texas,Wilbarger,,21
Texas,Willacy,,37
Texas,Williamson,,15
Texas,Wilson,,17
Texas,Winkler,,24
Texas,Wise,,17
Texas,Wood,,16
Texas,Yoakum,,22
Texas,Young,,18
Texas,Zapata,,36
Texas,Zavala,,41
Utah,,,14
Utah,Beaver,,14
Utah,Box Elder,,13
Utah,Cache,,12
Utah,Carbon,,16
Utah,Daggett,,10
Utah,Davis,,11
Utah,Duchesne,,14
Utah,Emery,,13
Utah,Garfield,,14
Utah,Grand,,14
Utah,Iron,,15
Utah,Juab,,13
Utah,Kane,,12
Utah,Millard,,13
Utah,Morgan,,10
Utah,Piute,,13
Utah,Rich,,14
Utah,Salt Lake,,14
Utah,San Juan,,21
Utah,Sanpete,,15
Utah,Sevier,,15
Utah,Summit,,11
Utah,Tooele,,14
Utah,Uintah,,14
Utah,Utah,,13
Utah,Wasatch,,11
Utah,Washington,,13
Utah,Wayne,,12
Utah,Weber,,16
Vermont,,,13
Vermont,Addison,,10
Vermont,Bennington,,13
Vermont,Caledonia,,14
Vermont,Chittenden,,10
Vermont,Essex,,16
Vermont,Franklin,,13
Vermont,Grand Isle,,12
Vermont,Lamoille,,11
Vermont,Orange,,11
Vermont,Orleans,,13
Vermont,Rutland,,14
Vermont,Washington,,12
Vermont,Windham,,12
Vermont,Windsor,,12
Virginia,,,16
Virginia,Accomack,,20
Virginia,Albemarle,,13
Virginia,Alleghany,,16
Virginia,Amelia,,16
Virginia,Amherst,,16
Virginia,Appomattox,,17
Virginia,Arlington,,11
Virginia,Augusta,,14
Virginia,Bath,,17
Virginia,Bedford,,14
Virginia,Bland,,13
Virginia,Botetourt,,12
Virginia,Brunswick,,23
Virginia,Buchanan,,21
Virginia,Buckingham,,19
Virginia,Campbell,,16
Virginia,Caroline,,16
Virginia,Carroll,,15
Virginia,Charles City,,18
Virginia,Charlotte,,19
Virginia,Chesterfield,,13
Virginia,Clarke,,14
Virginia,Craig,,13
Virginia,Culpeper,,15
Virginia,Cumberland,,19
Virginia,Dickenson,,21
Virginia,Dinwiddie,,17
Virginia,Essex,,18
Virginia,Fairfax,,10
Virginia,Fauquier,,13
Virginia,Floyd,,15
Virginia,Fluvanna,,13
Virginia,Franklin,,16
Virginia,Frederick,,14
Virginia,Giles,,14
Virginia,Gloucester,,13
Virginia,Goochland,,13
Virginia,Grayson,,18
Virginia,Greene,,15
Virginia,Greensville,,23
Virginia,Halifax,,20
Virginia,Hanover,,12
Virginia,Henrico,,14
Virginia,Henry,,21
Virginia,Highland,,14
Virginia,Isle of Wight,,14
Virginia,James City,,13
Virginia,King and Queen,,18
Virginia,King George,,15
Virginia,King William,,14
Virginia,Lancaster,,16
Virginia,Lee,,19
Virginia,Loudoun,,11
Virginia,Louisa,,15
Virginia,Lunenburg,,21
Virginia,Madison,,16
Virginia,Mathews,,15
Virginia,Mecklenburg,,19
Virginia,Middlesex,,15
Virginia,Montgomery,,16
Virginia,Nelson,,15
Virginia,New Kent,,12
Virginia,Northampton,,19
Virginia,Northumberland,,16
Virginia,Nottoway,,21
Virginia,Orange,,14
Virginia,Page,,16
Virginia,Patrick,,17
Virginia,Pittsylvania,,18
Virginia,Powhatan,,12
Virginia,Prince Edward,,21
Virginia,Prince George,,17
Virginia,Prince William,,15
Virginia,Pulaski,,16
Virginia,Rappahannock,,12
Virginia,Richmond,,19
Virginia,Roanoke,,14
Virginia,Rockbridge,,15
Virginia,Rockingham,,15
Virginia,Russell,,18
Virginia,Scott,,18
Virginia,Shenandoah,,14
Virginia,Smyth,,18
Virginia,Southampton,,16
Virginia,Spotsylvania,,14
Virginia,Stafford,,12
Virginia,Surry,,18
Virginia,Sussex,,21
Virginia,Tazewell,,17
Virginia,Warren,,14
Virginia,Washington,,17
Virginia,Westmoreland,,17
Virginia,Wise,,20
Virginia,Wythe,,16
Virginia,York,,13
Virginia,Alexandria City,,15
Virginia,Bristol City,,18
Virginia,Buena Vista City,,21
Virginia,Charlottesville City,,18
Virginia,Chesapeake City,,15
Virginia,Colonial Heights City,,17
Virginia,Covington City,,18
Virginia,Danville City,,22
Virginia,Emporia City,,29
Virginia,Fairfax City,,13
Virginia,Falls Church City,,12
Virginia,Franklin City,,22
Virginia,Fredericksburg City,,17
Virginia,Galax City,,21
Virginia,Hampton City,,17
Virginia,Harrisonburg City,,23
Virginia,Hopewell City,,20
Virginia,Lexington City,,18
Virginia,Lynchburg City,,20
Virginia,Manassas City,,18
Virginia,Manassas Park City,,19
Virginia,Martinsville City,,22
Virginia,Newport News City,,19
Virginia,Norfolk City,,19
Virginia,Norton City,,19
Virginia,Petersburg City,,26
Virginia,Poquoson City,,12
Virginia,Portsmouth City,,19
Virginia,Radford City,,22
Virginia,Richmond City,,20
Virginia,Roanoke City,,20
Virginia,Salem City,,13
Virginia,Staunton City,,16
Virginia,Suffolk City,,17
Virginia,Virginia Beach City,,12
Virginia,Waynesboro City,,17
Virginia,Williamsburg City,,18
Virginia,Winchester City,,17
Washington,,,16
Washington,Adams,,23
Washington,Asotin,,15
Washington,Benton,,16
Washington,Chelan,,17
Washington,Clallam,,16
Washington,Clark,,14
Washington,Columbia,,18
Washington,Cowlitz,,19
Washington,Douglas,,18
Washington,Ferry,,19
Washington,Franklin,,21
Washington,Garfield,,17
Washington,Grant,,21
Washington,Grays Harbor,,18
Washington,Island,,13
Washington,Jefferson,,12
Washington,King,,11
Washington,Kitsap,,14
Washington,Kittitas,,15
Washington,Klickitat,,17
Washington,Lewis,,17
Washington,Lincoln,,15
Washington,Mason,,16
Washington,Okanogan,,18
Washington,Pacific,,18
Washington,Pend Oreille,,17
Washington,Pierce,,16
Washington,San Juan,,13
Washington,Skagit,,14
Washington,Skamania,,16
Washington,Snohomish,,14
Washington,Spokane,,13
Washington,Stevens,,17
Washington,Thurston,,13
Washington,Wahkiakum,,14
Washington,Walla Walla,,16
Washington,Whatcom,,13
Washington,Whitman,,16
Washington,Yakima,,24
West Virginia,,,24
West Virginia,Barbour,,24
West Virginia,Berkeley,,20
West Virginia,Boone,,27
West Virginia,Braxton,,23
West Virginia,Brooke,,20
West Virginia,Cabell,,23
West Virginia,Calhoun,,26
West Virginia,Clay,,25
West Virginia,Doddridge,,19
West Virginia,Fayette,,24
West Virginia,Gilmer,,27
West Virginia,Grant,,23
West Virginia,Greenbrier,,22
West Virginia,Hampshire,,22
West Virginia,Hancock,,21
West Virginia,Hardy,,22
West Virginia,Harrison,,21
West Virginia,Jackson,,23
West Virginia,Jefferson,,18
West Virginia,Kanawha,,22
West Virginia,Lewis,,23
West Virginia,Lincoln,,25
West Virginia,Logan,,26
West Virginia,McDowell,,32
West Virginia,Marion,,20
West Virginia,Marshall,,23
West Virginia,Mason,,25
West Virginia,Mercer,,25
West Virginia,Mineral,,20
West Virginia,Mingo,,28
West Virginia,Monongalia,,19
West Virginia,Monroe,,23
West Virginia,Morgan,,21
West Virginia,Nicholas,,26
West Virginia,Ohio,,20
West Virginia,Pendleton,,23
West Virginia,Pleasants,,22
West Virginia,Pocahontas,,23
West Virginia,Preston,,20
West Virginia,Putnam,,19
West Virginia,Raleigh,,25
West Virginia,Randolph,,22
West Virginia,Ritchie,,22
West Virginia,Roane,,25
West Virginia,Summers,,25
West Virginia,Taylor,,20
West Virginia,Tucker,,21
West Virginia,Tyler,,20
West Virginia,Upshur,,24
West Virginia,Wayne,,26
West Virginia,Webster,,26
West Virginia,Wetzel,,24
West Virginia,Wirt,,24
West Virginia,Wood,,22
West Virginia,Wyoming,,26
Wisconsin,,,17
Wisconsin,Adams,,14
Wisconsin,Ashland,,16
Wisconsin,Barron,,14
Wisconsin,Bayfield,,14
Wisconsin,Brown,,12
Wisconsin,Buffalo,,13
Wisconsin,Burnett,,14
Wisconsin,Calumet,,11
Wisconsin,Chippewa,,13
Wisconsin,Clark,,14
Wisconsin,Columbia,,12
Wisconsin,Crawford,,13
Wisconsin,Dane,,12
Wisconsin,Dodge,,12
